code,yahoo,name_en,name_zh,market_cap_100m_hkd,board_lot,category,sub_category,price,open,high,low,volume,turnover_proxy,ma5,ma10,dev5,dev10,gain1,gain3,gain5,year_prev_high,three_year_prev_high,history_prev_high,year_high,three_year_high,year_high_breakout,three_year_high_breakout,all_time_high_breakout,year_high_distance,three_year_high_distance,consecutive_3d_gain,consecutive_5d_gain,break_pullback_ma5,break_ma5_pullback_ma10,new_year_high,new_3y_high,new_all_time_high,near_year_high_10pct,near_3y_high_10pct,base_date
2172,2172.HK,MICROPORT NEURO,微创脑科学,47.3,"1,000",Equity,Equity Securities (Main Board),8.32,8.26,8.365,8.235,418002,3.48,8.454,8.586,-1.59,-3.1,0.48,-2.92,-4.15,14.53,19.06,26.8,14.53,19.06,-42.43,-56.11,-68.79,42.74,56.35,False,False,False,False,False,False,False,False,False,2026-08-28
2175,2175.HK,CH GENERAL EDU,中国通才教育,12.21,"1,000",Equity,Equity Securities (Main Board),2.415,2.4,2.405,2.4,85000,0.21,2.477,2.479,-2.5,-2.58,-5.66,-0.41,-1.02,3.9,5.18,5.18,3.9,5.18,-38.33,-53.57,-53.57,38.08,53.38,False,False,False,False,False,False,False,False,False,2026-08-28
2176,2176.HK,CCID CONSULTING,赛迪顾问,1.0,"10,000",Equity,Equity Securities (Main Board),0.48,0.445,0.485,0.435,290000,0.14,0.482,0.48,-0.41,-0.0,0.0,-1.03,5.49,1.68,2.13,2.13,1.68,2.13,-71.13,-77.23,-77.23,71.43,77.46,False,False,False,False,False,False,False,False,False,2026-08-28
2177,2177.HK,UNQ HOLDINGS,优趣汇控股,3.98,200,Equity,Equity Securities (Main Board),2.4,2.4,2.4,2.4,200,0.0,2.206,2.185,8.79,9.84,3.45,14.01,11.11,3.0,3.86,12.5,3.0,3.86,-20.0,-37.82,-80.8,20.0,37.82,False,False,False,False,False,False,False,False,False,2026-08-28
2178,2178.HK,PETRO-KING,百勤油服,5.53,"1,000",Equity,Equity Securities (Main Board),0.32,0.305,0.32,0.3,6377000,2.04,0.313,0.311,2.24,2.89,4.92,0.0,1.59,0.39,0.39,0.68,0.39,0.39,-17.95,-17.95,-52.94,17.95,17.95,False,False,False,True,False,False,False,False,False,2026-08-28
2180,2180.HK,MANPOWER GRC,万宝盛华,10.33,250,Equity,Equity Securities (Main Board),4.98,5.09,5.09,4.88,24000,0.12,5.059,4.934,-1.56,0.93,-2.16,-2.73,1.63,6.7,7.88,14.66,6.7,7.88,-24.03,-35.41,-65.28,25.67,36.8,False,False,False,False,False,False,False,False,False,2026-08-28
2181,2181.HK,MABPHARM-B,迈博药业－Ｂ,17.94,"2,000",Equity,Equity Securities (Main Board),0.435,0.435,0.435,0.435,10000,0.0,0.432,0.427,0.69,1.87,0.0,1.16,0.0,0.81,0.94,1.8,0.81,0.94,-46.3,-53.72,-75.83,46.3,53.72,False,False,False,False,False,False,False,False,False,2026-08-28
2185,2185.HK,BIOHEART-B,百心安－Ｂ,4.57,100,Equity,Equity Securities (Main Board),1.94,2.1,2.1,1.91,232800,0.45,2.153,2.168,-9.89,-10.52,-11.82,-14.54,-7.62,6.46,10.77,75.55,6.46,10.77,-67.49,-80.5,-97.22,69.97,81.99,False,False,False,False,False,False,False,False,False,2026-08-28
2186,2186.HK,LUYE PHARMA,绿叶制药,85.08,500,Equity,Equity Securities (Main Board),2.13,2.145,2.195,2.095,34012000,72.45,2.14,2.107,-0.47,1.12,-0.7,-0.93,-1.39,3.06,4.49,9.86,3.06,4.49,-28.27,-51.11,-77.74,30.39,52.56,False,False,False,False,False,False,False,False,False,2026-08-28
2187,2187.HK,ZHIXIN GP HLDG,智欣集团控股,4.04,"2,000",Equity,Equity Securities (Main Board),0.45,0.44,0.45,0.44,140000,0.06,0.457,0.463,-1.53,-2.81,1.12,-3.23,-3.23,0.99,4.7,10.2,0.99,4.7,-54.55,-90.43,-95.59,54.55,90.43,False,False,False,False,False,False,False,False,False,2026-08-28
2188,2188.HK,TITANS ENERGY,泰坦能源技术,1.22,"2,000",Equity,Equity Securities (Main Board),0.082,0.079,0.079,0.079,20000,0.0,0.081,0.082,0.99,-0.49,0.0,7.89,-1.2,0.19,0.33,1.58,0.19,0.33,-59.49,-76.06,-95.0,57.95,75.15,False,False,False,False,False,False,False,False,False,2026-08-28
2190,2190.HK,ZYLOXTB,归创通桥,70.72,500,Equity,Equity Securities (Main Board),21.86,22.0,22.4,21.7,1169982,25.58,21.628,20.808,1.07,5.06,-0.36,3.11,3.9,27.62,28.0,60.8,27.62,28.0,-18.9,-20.0,-63.16,20.85,21.93,False,False,False,False,False,False,False,False,False,2026-08-28
2192,2192.HK,MEDLIVE,医脉通,56.78,500,Equity,Equity Securities (Main Board),7.67,7.785,7.785,7.64,673499,5.17,7.638,7.702,0.42,-0.42,0.26,1.39,-0.78,15.01,17.18,47.0,15.01,17.18,-48.13,-54.69,-83.44,48.9,55.36,False,False,False,False,False,False,False,False,False,2026-08-28
2196,2196.HK,FOSUN PHARMA,复星医药,89.22,500,Equity,Equity Securities (Main Board),16.5,16.63,16.63,16.36,2793500,46.09,16.698,16.934,-1.19,-2.56,-0.36,-4.68,-5.01,22.18,29.0,82.0,22.18,29.0,-25.02,-42.66,-79.72,25.61,43.1,False,False,False,False,False,False,False,False,False,2026-08-28
2197,2197.HK,CLOVER BIO-B,三叶草生物－Ｂ,28.95,500,Equity,Equity Securities (Main Board),2.23,2.32,2.32,2.175,1267477,2.83,2.271,2.262,-1.81,-1.41,-0.89,-3.04,-6.11,3.2,3.2,14.8,3.2,3.2,-27.5,-27.5,-84.32,30.31,30.31,False,False,False,False,False,False,False,False,False,2026-08-28
2198,2198.HK,CHINA SANJIANG,中国三江化工,46.65,"1,000",Equity,Equity Securities (Main Board),3.92,3.82,3.985,3.745,4018000,15.75,3.693,3.601,6.15,8.87,1.42,9.8,3.29,5.9,5.9,5.9,5.9,5.9,-32.46,-32.46,-32.46,33.56,33.56,False,False,False,False,False,False,False,False,False,2026-08-28
2199,2199.HK,REGINA MIRACLE,维珍妮,31.83,"1,000",Equity,Equity Securities (Main Board),2.6,2.55,2.62,2.52,249000,0.65,2.578,2.584,0.85,0.62,-2.26,0.0,1.96,2.66,3.0,10.9,2.66,3.0,-1.5,-12.67,-75.96,2.26,13.33,False,False,False,True,False,False,False,True,False,2026-08-28
2202,2202.HK,CHINA VANKE,万科企业,54.94,100,Equity,Equity Securities (Main Board),2.49,2.445,2.535,2.4,27247631,67.85,2.43,2.417,2.47,3.02,2.47,2.68,2.05,4.14,14.08,42.85,4.14,14.08,-38.77,-82.0,-94.08,39.86,82.32,False,False,False,True,False,False,False,False,False,2026-08-28
2203,2203.HK,BRAINHOLE TECH,脑洞科技,1.06,"10,000",Equity,Equity Securities (Main Board),0.133,0.146,0.148,0.132,390000,0.05,0.133,0.136,-0.3,-2.28,2.31,-1.48,-2.92,0.27,0.93,1.29,0.27,0.93,-45.19,-84.09,-88.53,50.74,85.7,False,False,False,False,False,False,False,False,False,2026-08-28
2208,2208.HK,GOLDWIND,金风科技,74.82,200,Equity,Equity Securities (Main Board),9.715,9.93,9.93,9.695,12541671,121.84,9.695,10.037,0.21,-3.2,-2.21,3.79,-1.87,18.49,18.49,19.82,18.49,18.49,-46.3,-46.3,-49.9,47.46,47.46,False,False,False,False,False,False,False,False,False,2026-08-28
2209,2209.HK,YESASIA HLDGS,喆丽控股,15.5,"1,000",Equity,Equity Securities (Main Board),3.7,3.51,3.78,3.505,466000,1.72,3.611,3.584,2.46,3.25,3.79,1.37,3.5,4.19,7.45,7.45,4.19,7.45,-9.79,-49.26,-49.26,11.69,50.34,False,False,False,True,False,False,False,False,False,2026-08-28
2211,2211.HK,UNI HEALTH,大健康国际,0.7,"5,000",Equity,Equity Securities (Main Board),0.63,0.645,0.645,0.585,14790000,9.32,0.684,0.688,-7.89,-8.5,-2.33,-10.0,-17.11,5.36,5.36,45.5,5.36,5.36,-87.97,-87.97,-98.58,88.25,88.25,False,False,False,False,False,False,False,False,False,2026-08-28
2215,2215.HK,DEXIN SER GROUP,德信服务集团,2.15,"1,000",Equity,Equity Securities (Main Board),0.234,0.235,0.235,0.203,95000,0.02,0.227,0.252,2.99,-7.18,1.74,0.0,1.74,0.67,2.65,3.82,0.67,2.65,-64.66,-91.13,-93.85,64.81,91.17,False,False,True,False,False,False,False,False,False,2026-08-28
2216,2216.HK,BRONCUS-B,堃博医疗－Ｂ,3.45,500,Equity,Equity Securities (Main Board),0.655,0.64,0.665,0.61,211000,0.14,0.64,0.63,2.34,3.89,1.55,7.38,1.55,2.7,3.72,18.0,2.7,3.72,-75.37,-82.12,-96.31,75.74,82.39,False,False,False,True,False,False,False,False,False,2026-08-28
2218,2218.HK,ANDRE JUICE,安德利果汁,13.49,500,Equity,Equity Securities (Main Board),21.2,21.5,21.72,20.86,520000,11.02,21.112,20.429,0.42,3.77,-2.93,5.89,10.7,41.14,41.14,41.14,41.14,41.14,-47.2,-47.2,-47.2,48.47,48.47,False,False,False,False,False,False,False,False,False,2026-08-28
2219,2219.HK,CHAOJU EYE CARE,朝聚眼科,17.82,500,Equity,Equity Securities (Main Board),2.54,2.55,2.565,2.535,204000,0.52,2.536,2.55,0.16,-0.39,0.4,0.0,-1.55,3.14,4.73,17.8,3.14,4.73,-18.31,-45.77,-85.59,19.11,46.3,False,False,False,False,False,False,False,False,False,2026-08-28
2221,2221.HK,NEW CONCEPTS,创业集团控股,1.38,"4,000",Equity,Equity Securities (Main Board),0.6,0.565,0.62,0.55,131600,0.08,0.608,0.613,-1.32,-2.04,-6.25,0.0,0.0,1.11,9.5,53.9,1.11,9.5,-44.14,-93.47,-98.85,45.95,93.68,False,False,False,False,False,False,False,False,False,2026-08-28
2223,2223.HK,CASABLANCA,卡撒天娇,1.42,"2,000",Equity,Equity Securities (Main Board),0.55,0.54,0.55,0.54,22000,0.01,0.51,0.505,7.84,8.91,10.0,10.0,10.0,1.05,1.05,1.76,1.05,1.05,-47.62,-47.62,-68.75,47.62,47.62,False,False,False,False,False,False,False,False,False,2026-08-28
2225,2225.HK,JINHAI MED TECH,今海医疗科技,272.37,"5,000",Equity,Equity Securities (Main Board),5.14,5.42,5.63,5.05,3810000,19.58,5.361,5.175,-4.12,-0.67,-5.17,-1.53,6.31,5.7,5.7,5.7,5.7,5.7,-1.23,-1.23,-1.23,9.82,9.82,False,False,False,False,False,False,False,True,True,2026-08-28
2226,2226.HK,HONWORLD GP,老恒和酿造,3.47,500,Equity,Equity Securities (Main Board),0.6,0.5,0.61,0.5,240000,0.14,0.5,0.487,20.0,23.2,26.32,26.32,26.32,0.84,1.1,5.75,0.84,1.1,-27.38,-44.55,-89.39,28.57,45.45,False,False,False,False,False,False,False,False,False,2026-08-28
2227,2227.HK,SOLIS HOLDINGS,守益控股,3.48,"4,000",Equity,Equity Securities (Main Board),0.38,0.3,0.38,0.3,464000,0.18,0.327,0.32,16.21,18.56,24.59,18.75,18.75,0.37,0.37,1.1,0.38,0.38,2.7,2.7,-65.45,0.0,0.0,False,False,False,True,True,True,False,True,True,2026-08-28
2228,2228.HK,XTALPI,晶泰控股,327.06,"1,000",Equity,Equity Securities (Main Board),7.6,7.5,7.82,7.44,68147769,517.92,7.518,7.6,1.09,0.01,1.88,-0.07,-1.43,14.28,16.2,16.2,14.28,16.2,-45.24,-51.73,-51.73,46.78,53.09,False,False,False,True,False,False,False,False,False,2026-08-28
2230,2230.HK,MEDIALINK GROUP,羚邦集团,3.96,"5,000",Equity,Equity Securities (Main Board),0.199,0.204,0.204,0.199,110000,0.02,0.201,0.202,-1.0,-1.34,-1.49,0.51,-2.93,0.26,0.37,0.41,0.26,0.37,-23.02,-44.86,-49.63,24.91,46.22,False,False,False,False,False,False,False,False,False,2026-08-28
2231,2231.HK,JY GRANDMARK,景业名邦集团,0.2,"1,000",Equity,Equity Securities (Main Board),0.012,0.011,0.012,0.011,13074000,0.16,0.012,0.013,-3.23,-4.0,9.09,-7.69,-20.0,0.11,1.3,3.54,0.11,1.3,-89.09,-99.08,-99.66,89.09,99.08,False,False,False,False,False,False,False,False,False,2026-08-28
2232,2232.HK,CRYSTAL INTL,晶苑国际,201.69,500,Equity,Equity Securities (Main Board),7.07,7.085,7.125,6.96,2951389,20.87,7.121,7.135,-0.72,-0.91,-0.21,-2.68,-1.81,7.85,7.85,9.79,7.85,7.85,-9.24,-9.24,-27.22,9.94,9.94,False,False,False,False,False,False,False,True,True,2026-08-28
2233,2233.HK,WESTCHINACEMENT,西部水泥,112.53,"2,000",Equity,Equity Securities (Main Board),2.06,2.105,2.105,2.035,15040000,30.98,1.986,1.873,3.73,10.01,-2.14,7.29,11.35,3.83,3.83,3.83,3.83,3.83,-45.04,-45.04,-45.04,46.21,46.21,False,False,False,False,False,False,False,False,False,2026-08-28
2235,2235.HK,MICROTECH MED-B,微泰医疗－Ｂ,12.21,100,Equity,Equity Securities (Main Board),7.48,7.3,7.48,7.25,84800,0.63,7.318,7.188,2.21,4.06,3.96,2.75,4.62,8.28,9.17,31.7,8.28,9.17,-9.66,-18.43,-76.4,9.66,18.43,False,False,False,False,False,False,False,True,False,2026-08-28
2236,2236.HK,WISON ENGRG,惠生工程,17.54,"1,000",Equity,Equity Securities (Main Board),0.43,0.39,0.465,0.39,638572,0.27,0.418,0.423,2.87,1.78,7.5,0.0,-2.27,0.77,0.77,1.85,0.77,0.77,-39.61,-39.61,-74.86,44.16,44.16,False,False,False,True,False,False,False,False,False,2026-08-28
2237,2237.HK,CHINA GRAPHITE,中国石墨,3.28,"10,000",Equity,Equity Securities (Main Board),0.205,0.205,0.218,0.202,730000,0.15,0.211,0.211,-2.66,-2.75,0.0,-5.09,-9.69,0.37,36.0,36.0,0.37,36.0,-41.08,-99.39,-99.39,44.59,99.43,False,False,False,False,False,False,False,False,False,2026-08-28
2238,2238.HK,GAC GROUP,广汽集团,63.3,"2,000",Equity,Equity Securities (Main Board),2.25,2.095,2.305,2.09,43641634,98.19,2.138,2.152,5.24,4.55,7.91,5.63,5.14,4.21,4.38,15.75,4.21,4.38,-45.25,-47.37,-85.37,46.56,48.63,False,False,False,True,False,False,False,False,False,2026-08-28
2245,2245.HK,LYGEND RESOURCE,力勤资源,102.65,200,Equity,Equity Securities (Main Board),18.64,18.7,18.95,18.27,1781400,33.21,17.992,17.38,3.6,7.25,1.47,5.13,-0.85,30.82,30.82,30.82,30.82,30.82,-38.51,-38.51,-38.51,39.52,39.52,False,False,False,False,False,False,False,False,False,2026-08-28
2246,2246.HK,GOGOX,快狗打车,0.81,"2,000",Equity,Equity Securities (Main Board),1.22,1.28,1.28,1.18,54200,0.07,1.241,1.239,-1.69,-1.53,-2.01,-5.43,-0.81,2.49,12.0,231.5,2.49,12.0,-48.59,-89.33,-99.45,51.0,89.83,False,False,False,False,False,False,False,False,False,2026-08-28
2249,2249.HK,NEXCHIP,晶合集成,67.84,100,Equity,Equity Securities (Main Board),29.88,31.56,31.74,29.88,998800,29.84,30.156,31.488,-0.92,-5.11,-5.32,-1.78,-3.24,37.0,37.0,37.0,37.0,37.0,-14.22,-14.22,-14.22,19.24,19.24,False,False,False,False,False,False,False,False,False,2026-08-28
2250,2250.HK,B.DUCK SEMK,小黄鸭德盈,3.48,"1,000",Equity,Equity Securities (Main Board),0.345,0.345,0.355,0.345,95000,0.03,0.334,0.32,3.29,7.81,-1.43,7.81,11.29,0.96,1.84,2.77,0.96,1.84,-63.02,-80.71,-87.18,64.06,81.25,False,False,False,False,False,False,False,False,False,2026-08-28
2252,2252.HK,MEDBOT-B,微创机器人－Ｂ,226.76,500,Equity,Equity Securities (Main Board),22.0,22.88,23.04,21.54,6771289,148.97,22.504,23.292,-2.24,-5.55,-4.01,-3.51,-7.41,35.34,35.34,73.45,35.34,35.34,-34.8,-34.8,-68.63,37.75,37.75,False,False,False,False,False,False,False,False,False,2026-08-28
2255,2255.HK,HAICHANG HLDG,海昌海洋公园,31.18,"1,000",Equity,Equity Securities (Main Board),0.236,0.239,0.244,0.233,34863000,8.23,0.249,0.29,-5.37,-18.68,0.0,-9.23,-25.08,0.65,1.24,4.28,0.65,1.24,-62.46,-80.32,-94.31,63.69,80.97,False,False,False,False,False,False,False,False,False,2026-08-28
2256,2256.HK,ABBISKO-B,和誉－Ｂ,66.54,"1,000",Equity,Equity Securities (Main Board),9.27,9.8,9.8,9.195,1598000,14.81,9.723,10.07,-4.66,-7.94,-5.89,-6.13,-10.17,14.99,19.78,19.78,14.99,19.78,-34.62,-50.46,-50.46,38.16,53.13,False,False,False,False,False,False,False,False,False,2026-08-28
2257,2257.HK,SIRNAOMICS-B,圣诺医药－Ｂ,4.43,50,Equity,Equity Securities (Main Board),3.95,3.875,4.035,3.85,37800,0.15,3.973,3.992,-0.58,-1.06,-1.25,5.33,2.2,10.72,54.25,101.0,10.72,54.25,-62.36,-92.56,-96.0,63.15,92.72,False,False,False,False,False,False,False,False,False,2026-08-28
2258,2258.HK,WATTS INT'L,华滋国际海洋,2.56,"2,000",Equity,Equity Securities (Main Board),0.31,0.315,0.315,0.28,1016000,0.31,0.328,0.33,-5.49,-6.06,-8.82,-3.12,-8.82,0.7,0.7,3.9,0.7,0.7,-55.0,-55.0,-91.92,55.71,55.71,False,False,False,False,False,False,False,False,False,2026-08-28
2259,2259.HK,ZIJIN GOLD INTL,紫金黄金国际,4314.26,100,Equity,Equity Securities (Main Board),161.2,155.9,163.2,153.9,6250069,1007.51,158.92,150.94,1.43,6.8,3.4,1.07,0.56,268.0,268.0,268.0,268.0,268.0,-39.1,-39.1,-39.1,39.85,39.85,False,False,False,False,False,False,False,False,False,2026-08-28
2260,2260.HK,VANOV HOLDINGS,环龙控股,5.99,"2,000",Equity,Equity Securities (Main Board),1.24,1.24,1.24,1.24,6000,0.01,1.26,1.262,-1.59,-1.78,-1.98,-1.98,-1.98,2.18,2.92,2.92,2.18,2.92,-43.12,-57.53,-57.53,43.12,57.53,False,False,False,False,False,False,False,False,False,2026-08-28
2261,2261.HK,NASN TECH,拿森科技,88.18,100,Equity,Equity Securities (Main Board),14.82,14.98,15.9,14.59,336100,4.98,14.63,15.019,1.3,-1.32,-0.6,2.77,-2.5,20.3,20.3,20.3,20.3,20.3,-21.67,-21.67,-21.67,27.0,27.0,False,False,True,False,False,False,False,False,False,2026-08-28
2263,2263.HK,FU SHEK FIN,富石金融,3.05,"10,000",Equity,Equity Securities (Main Board),0.305,0.31,0.31,0.31,20000,0.01,0.297,0.298,2.69,2.35,3.39,5.17,5.17,0.44,0.44,0.57,0.44,0.44,-28.74,-28.74,-45.61,29.89,29.89,False,False,False,False,False,False,False,False,False,2026-08-28
2265,2265.HK,HC ENV TECH,鸿承环保科技,11.25,"5,000",Equity,Equity Securities (Main Board),1.125,1.15,1.16,1.105,855000,0.96,1.149,1.154,-2.09,-2.51,-0.44,-2.17,5.14,1.9,1.9,1.9,1.9,1.9,-38.95,-38.95,-38.95,40.79,40.79,False,False,False,False,False,False,False,False,False,2026-08-28
2266,2266.HK,LAI SI ENT,黎氏企业,1.44,"2,000",Equity,Equity Securities (Main Board),0.36,0.355,0.36,0.35,54000,0.02,0.368,0.377,-2.17,-4.51,-2.7,-2.7,-2.7,0.48,0.49,3.3,0.48,0.49,-25.0,-26.53,-89.09,25.0,26.53,False,False,False,False,False,False,False,False,False,2026-08-28
2268,2268.HK,WUXI XDC,药明合联,929.59,500,Equity,Equity Securities (Main Board),73.4,75.3,75.8,72.0,11476137,842.35,75.22,72.08,-2.42,1.83,-2.78,-8.42,2.44,81.55,85.5,85.5,81.55,85.5,-7.05,-11.35,-11.35,9.99,14.15,False,False,False,False,False,False,False,True,False,2026-08-28
2269,2269.HK,WUXI BIO,药明生物,2099.44,500,Equity,Equity Securities (Main Board),50.65,50.5,52.0,50.1,33035412,1673.24,50.54,49.598,0.22,2.12,0.3,-2.97,-0.69,54.45,54.45,148.0,54.45,54.45,-4.5,-4.5,-64.86,6.98,6.98,False,False,False,False,False,False,False,True,True,2026-08-28
2270,2270.HK,DESUN SERVICES,德商产投服务,44.04,"2,000",Equity,Equity Securities (Main Board),7.1,7.1,7.1,7.1,20000,0.14,7.252,7.271,-2.1,-2.35,-2.61,-2.61,-2.61,7.96,7.96,7.96,7.96,7.96,-10.8,-10.8,-10.8,10.8,10.8,False,False,False,False,False,False,False,False,False,2026-08-28
2271,2271.HK,ZHONGAN SERVICE,众安智慧生活,15.69,"2,000",Equity,Equity Securities (Main Board),2.89,2.835,2.89,2.835,214000,0.62,2.865,2.908,0.87,-0.6,1.94,1.05,-0.69,3.99,6.23,6.23,3.99,6.23,-27.57,-53.61,-53.61,27.57,53.61,False,False,False,False,False,False,False,False,False,2026-08-28
2272,2272.HK,KEYTOP PARKING,科拓股份,110.94,60,Equity,Equity Securities (Main Board),112.9,116.1,118.0,111.7,101100,11.41,115.52,114.22,-2.27,-1.16,-4.16,-4.32,-1.05,127.5,127.5,127.5,127.5,127.5,-7.45,-7.45,-7.45,11.45,11.45,False,False,False,False,False,False,False,False,False,2026-08-28
2273,2273.HK,GUSHENGTANG,固生堂,64.59,100,Equity,Equity Securities (Main Board),29.1,27.0,30.22,26.6,3551556,103.35,27.212,27.158,6.94,7.15,8.26,10.06,8.02,32.28,52.4,60.25,32.28,52.4,-6.38,-42.33,-49.84,9.85,44.47,False,False,False,True,False,False,False,True,False,2026-08-28
2276,2276.HK,CONANT OPTICAL,康耐特光学,226.71,100,Equity,Equity Securities (Main Board),45.5,44.14,45.58,43.08,2703907,123.03,44.044,41.97,3.31,8.41,3.08,1.2,13.86,66.5,66.5,66.5,66.5,66.5,-31.46,-31.46,-31.46,31.58,31.58,False,False,False,False,False,False,False,False,False,2026-08-28
2279,2279.HK,YONGHE MEDICAL,雍禾医疗,11.53,500,Equity,Equity Securities (Main Board),2.195,2.25,2.25,2.15,162500,0.36,2.316,2.407,-5.22,-8.83,-2.44,-6.99,-11.85,2.74,4.78,19.0,2.74,4.78,-17.88,-52.93,-88.16,19.89,54.08,False,False,False,False,False,False,False,False,False,2026-08-28
2282,2282.HK,MGM CHINA,美高梅中国,377.36,400,Equity,Equity Securities (Main Board),9.93,10.05,10.15,9.93,5191100,51.55,10.124,10.229,-1.92,-2.92,-1.68,-2.26,-3.22,13.9,17.37,25.5,13.9,17.37,-26.98,-41.57,-60.2,28.56,42.83,False,False,False,False,False,False,False,False,False,2026-08-28
2283,2283.HK,TK GROUP HLDG,东江集团控股,13.21,"2,000",Equity,Equity Securities (Main Board),1.585,1.58,1.6,1.575,1126000,1.78,1.596,1.621,-0.69,-2.22,-0.31,-1.55,-3.35,2.6,2.78,7.45,2.6,2.78,-38.46,-42.45,-78.52,39.04,42.99,False,False,False,False,False,False,False,False,False,2026-08-28
2285,2285.HK,CHERVON,泉峰控股,101.69,100,Equity,Equity Securities (Main Board),19.97,20.0,20.16,19.77,534900,10.68,20.322,20.315,-1.73,-1.7,-1.63,-3.62,-2.11,27.2,30.0,71.0,27.2,30.0,-25.88,-32.8,-71.61,26.58,33.43,False,False,False,False,False,False,False,False,False,2026-08-28
2286,2286.HK,CHEN XING,辰兴发展,2.07,"1,000",Equity,Equity Securities (Main Board),0.345,0.33,0.36,0.33,96000,0.03,0.356,0.333,-3.09,3.6,-6.76,-14.81,23.21,0.68,2.5,3.01,0.68,2.5,-47.06,-85.6,-88.04,49.26,86.2,False,False,False,False,False,False,False,False,False,2026-08-28
2288,2288.HK,RYKADAN CAPITAL,宏基资本,0.47,"1,000",Equity,Equity Securities (Main Board),0.125,0.124,0.124,0.116,3000,0.0,0.123,0.121,1.46,2.88,7.76,0.0,-0.79,0.17,0.34,1.47,0.17,0.34,-27.06,-64.06,-91.56,26.47,63.77,False,False,False,True,False,False,False,False,False,2026-08-28
2290,2290.HK,LUNG FUNG GROUP,龙丰集团,19.0,500,Equity,Equity Securities (Main Board),3.8,3.69,3.8,3.65,1701500,6.47,3.767,3.779,0.88,0.56,2.98,2.15,-1.04,4.6,4.6,4.6,4.6,4.6,-17.39,-17.39,-17.39,17.39,17.39,False,False,False,True,False,False,False,False,False,2026-08-28
2291,2291.HK,SCIENTECH,心泰医疗,46.36,"1,000",Equity,Equity Securities (Main Board),13.37,14.51,14.58,13.21,657000,8.78,13.56,12.911,-1.4,3.56,-3.81,0.53,-8.92,19.49,32.5,43.0,19.49,32.5,-25.19,-55.14,-66.09,31.4,58.86,False,False,False,False,False,False,False,False,False,2026-08-28
2295,2295.HK,MAXICITY,丰城控股,24.0,"5,000",Equity,Equity Securities (Main Board),6.0,5.72,6.0,5.3,240000,1.44,6.128,6.151,-2.09,-2.45,0.0,-4.76,-11.76,9.2,9.2,9.2,9.2,9.2,-34.78,-34.78,-34.78,34.78,34.78,False,False,False,False,False,False,False,False,False,2026-08-28
2297,2297.HK,RAINMED-B,润迈德－Ｂ,2.73,"1,000",Equity,Equity Securities (Main Board),0.195,0.191,0.195,0.188,66000,0.01,0.196,0.195,-0.71,-0.05,-0.51,0.52,-2.5,0.31,0.92,6.1,0.31,0.92,-38.1,-78.8,-96.8,38.1,78.8,False,False,False,False,False,False,False,False,False,2026-08-28
2298,2298.HK,COSMO LADY,都市丽人,6.64,"1,000",Equity,Equity Securities (Main Board),0.295,0.305,0.31,0.29,1054000,0.31,0.292,0.293,1.03,0.68,-1.67,3.51,1.72,0.5,0.5,5.25,0.5,0.5,-38.0,-38.0,-94.1,41.0,41.0,False,False,False,True,False,False,False,False,False,2026-08-28
2302,2302.HK,CNNC INT'L,中核国际,20.13,"1,000",Equity,Equity Securities (Main Board),4.115,4.21,4.21,4.06,412000,1.7,4.163,4.215,-1.15,-2.37,-2.49,0.86,-4.3,8.8,8.8,8.8,8.8,8.8,-52.16,-52.16,-52.16,53.24,53.24,False,False,False,False,False,False,False,False,False,2026-08-28
2306,2306.HK,YH ENT,乐华娱乐,16.11,"3,000",Equity,Equity Securities (Main Board),1.94,1.96,1.96,1.94,12000,0.02,1.953,1.965,-0.67,-1.25,-1.02,-1.02,-0.51,2.81,8.25,8.25,2.81,8.25,-30.25,-76.24,-76.24,30.96,76.48,False,False,False,False,False,False,False,False,False,2026-08-28
2307,2307.HK,KAM HING INT'L,锦兴国际控股,1.3,"2,000",Equity,Equity Securities (Main Board),0.15,0.15,0.15,0.15,136000,0.02,0.157,0.155,-4.34,-2.91,-6.25,-6.25,-6.25,0.34,0.85,0.85,0.34,0.85,-56.52,-82.35,-82.35,56.52,82.35,False,False,False,False,False,False,False,False,False,2026-08-28
2309,2309.HK,ZO FUTURE GROUP,大象未来集团,16.15,"2,000",Equity,Equity Securities (Main Board),1.75,1.84,1.895,1.75,3984000,6.97,1.919,1.876,-8.81,-6.74,-7.16,-15.05,-9.09,4.58,4.58,20.66,4.58,4.58,-58.62,-58.62,-90.83,61.79,61.79,False,False,False,False,False,False,False,False,False,2026-08-28
2310,2310.HK,TIMES UNI GP,时代环球集团,2.03,"2,000",Equity,Equity Securities (Main Board),0.186,0.19,0.19,0.184,46000,0.01,0.204,0.195,-8.73,-4.71,-8.37,-11.43,-7.0,0.26,0.26,1.36,0.26,0.26,-26.92,-26.92,-85.98,28.46,28.46,False,False,False,False,False,False,False,False,False,2026-08-28
2312,2312.HK,LONG INV CORP,ＬＯＮＧ投资集团,1.76,"10,000",Equity,Investment Companies,0.385,0.39,0.395,0.385,40000,0.02,0.384,0.387,0.26,-0.65,0.0,1.32,-1.28,1.28,2.79,43.59,1.28,2.79,-69.14,-85.84,-99.09,69.92,86.2,False,False,False,False,False,False,False,False,False,2026-08-28
